ags,land_total,land_settlement,land_traffic,veg_agri,veg_forrest,veg_wood,veg_heath,veg_moor,veg_marsh,veg_plant_uncover_com,water_total,settlement_ghd
08436082,1216.0,509.0,142.0,315.0,214.0,16.0,,,,3.0,17.0,90.0
08436083,3809.0,214.0,125.0,2192.0,1020.0,157.0,,12.0,1.0,10.0,79.0,16.0
08436085,3950.0,268.0,139.0,1825.0,1629.0,46.0,,,0.0,7.0,35.0,35.0
08436087,2635.0,156.0,68.0,1149.0,1170.0,11.0,,11.0,,5.0,66.0,22.0
08436093,2684.0,104.0,81.0,1881.0,592.0,5.0,,9.0,2.0,1.0,10.0,8.0
08436094,7642.0,336.0,212.0,4991.0,1836.0,58.0,,56.0,0.0,9.0,143.0,30.0
08436095,5617.0,275.0,172.0,3830.0,1284.0,19.0,,,0.0,8.0,29.0,14.0
08436096,4609.0,221.0,140.0,3108.0,1019.0,19.0,,2.0,,21.0,79.0,10.0
08437000,120423.0,7430.0,5189.0,59418.0,46120.0,629.0,,2.0,26.0,484.0,1124.0,1134.0
08437005,3510.0,65.0,132.0,627.0,2591.0,4.0,,,0.0,16.0,76.0,3.0
08437008,3701.0,143.0,117.0,1257.0,2131.0,17.0,,,0.0,15.0,18.0,13.0
08437031,5297.0,317.0,266.0,2678.0,1979.0,26.0,,,0.0,20.0,11.0,41.0
08437044,3865.0,306.0,192.0,2580.0,682.0,36.0,,,2.0,18.0,49.0,66.0
08437047,4606.0,161.0,198.0,2302.0,1851.0,64.0,,,,16.0,13.0,43.0
08437053,3661.0,228.0,272.0,2696.0,425.0,8.0,,,1.0,8.0,24.0,41.0
08437056,2492.0,131.0,74.0,1605.0,563.0,3.0,,,,7.0,109.0,16.0
08437059,2873.0,213.0,123.0,1406.0,1049.0,24.0,,,4.0,22.0,33.0,29.0
08437065,4465.0,394.0,233.0,2203.0,1487.0,14.0,,,0.0,31.0,103.0,69.0
08437072,4719.0,144.0,166.0,2247.0,2147.0,7.0,,,0.0,2.0,6.0,21.0
08437076,4982.0,473.0,325.0,2802.0,1143.0,48.0,,,5.0,34.0,153.0,88.0
08437078,7622.0,494.0,317.0,3564.0,3150.0,37.0,,,0.0,21.0,39.0,83.0
08437082,2840.0,90.0,88.0,1115.0,1471.0,29.0,,,,41.0,4.0,10.0
08437086,10889.0,517.0,410.0,5537.0,4205.0,64.0,,,3.0,17.0,135.0,84.0
08437088,9050.0,761.0,322.0,4753.0,3105.0,15.0,,2.0,5.0,41.0,48.0,146.0
08437100,9733.0,845.0,402.0,5860.0,2520.0,47.0,,,3.0,25.0,31.0,113.0
08437101,1872.0,109.0,73.0,760.0,888.0,5.0,,,0.0,12.0,26.0,19.0
08437102,1934.0,92.0,67.0,1025.0,721.0,25.0,,,,5.0,,12.0
08437104,9284.0,668.0,479.0,1998.0,5993.0,23.0,,,1.0,31.0,90.0,71.0
08437105,1247.0,162.0,80.0,488.0,439.0,12.0,,,1.0,12.0,53.0,41.0
08437107,5647.0,379.0,220.0,2803.0,2174.0,53.0,,,,9.0,10.0,44.0
08437114,3125.0,122.0,209.0,1193.0,1555.0,10.0,,,,16.0,19.0,18.0
08437118,4385.0,178.0,133.0,2476.0,1548.0,14.0,,,,25.0,11.0,9.0
08437123,4972.0,228.0,183.0,3144.0,1292.0,31.0,,,,36.0,59.0,41.0
08437124,3651.0,209.0,111.0,2299.0,1011.0,12.0,,,,4.0,6.0,14.0
09000000,7054203.0,531471.0,331743.0,3279542.0,2488634.0,89071.0,1948.0,12743.0,2265.0,195523.0,121263.0,48005.0
09161000,13335.0,3683.0,1261.0,5334.0,1747.0,325.0,4.0,0.0,,459.0,523.0,589.0
09162000,31071.0,18014.0,5188.0,4325.0,1471.0,660.0,291.0,1.0,,700.0,420.0,1182.0
09163000,3722.0,1186.0,361.0,1346.0,534.0,106.0,0.0,,,73.0,117.0,106.0
09171000,56929.0,5257.0,2458.0,30679.0,16328.0,456.0,,1.0,,654.0,1094.0,683.0
09171111,2307.0,407.0,153.0,1218.0,400.0,27.0,,,,41.0,60.0,21.0
09171112,1981.0,804.0,163.0,455.0,374.0,42.0,,,,56.0,88.0,255.0
09171113,4619.0,515.0,202.0,2462.0,1315.0,22.0,,,,41.0,62.0,139.0
09171114,1407.0,135.0,53.0,271.0,915.0,4.0,,,,12.0,17.0,1.0
09171115,2813.0,115.0,78.0,1882.0,711.0,10.0,,,,13.0,4.0,1.0
09171116,1792.0,82.0,61.0,1214.0,402.0,6.0,,,,5.0,22.0,2.0
09171117,2586.0,328.0,140.0,1403.0,623.0,30.0,,,,21.0,40.0,19.0
09171118,2873.0,237.0,96.0,1102.0,1084.0,57.0,,,,81.0,216.0,19.0
09171119,2208.0,84.0,56.0,1675.0,370.0,10.0,,,,10.0,3.0,3.0
09171121,2760.0,193.0,99.0,1715.0,710.0,10.0,,,,24.0,9.0,21.0
09171122,2015.0,162.0,71.0,1545.0,220.0,5.0,,,,9.0,3.0,15.0
09171123,2784.0,166.0,113.0,1059.0,1268.0,28.0,,1.0,,24.0,124.0,8.0
09171124,2338.0,119.0,89.0,1002.0,1078.0,8.0,,,,19.0,23.0,8.0
09171125,3660.0,312.0,214.0,1127.0,1774.0,45.0,,,,65.0,124.0,28.0
09171126,1413.0,87.0,59.0,679.0,482.0,16.0,,1.0,,22.0,68.0,4.0
09171127,5262.0,250.0,144.0,3491.0,1316.0,20.0,,,,30.0,11.0,7.0
09171129,2846.0,149.0,86.0,1687.0,874.0,14.0,,,,27.0,9.0,5.0
09171130,568.0,61.0,33.0,254.0,165.0,11.0,,,,8.0,37.0,2.0
09171131,537.0,78.0,22.0,275.0,134.0,5.0,,,,9.0,13.0,16.0
09171132,1365.0,319.0,114.0,534.0,283.0,15.0,,,,34.0,66.0,52.0
09171133,1955.0,156.0,96.0,1358.0,289.0,21.0,,,,24.0,12.0,5.0
09171134,2055.0,79.0,60.0,1507.0,393.0,5.0,,,,9.0,2.0,1.0
09171135,2326.0,191.0,98.0,1716.0,259.0,20.0,,,,17.0,24.0,29.0
09171137,2459.0,230.0,155.0,1049.0,890.0,26.0,,,,51.0,58.0,23.0
09172000,83983.0,3798.0,2211.0,18722.0,41061.0,3457.0,1.0,81.0,10.0,13103.0,1539.0,267.0
09172111,3295.0,379.0,140.0,1731.0,859.0,29.0,,57.0,0.0,31.0,69.0,28.0
09172112,4591.0,182.0,139.0,1597.0,2581.0,26.0,1.0,6.0,,20.0,40.0,6.0
09172114,4192.0,450.0,192.0,458.0,2584.0,139.0,,,2.0,289.0,79.0,25.0
09172115,1233.0,109.0,51.0,152.0,591.0,116.0,,2.0,,202.0,10.0,1.0
09172116,3563.0,284.0,169.0,771.0,2162.0,42.0,1.0,4.0,,92.0,38.0,13.0
09172117,6215.0,296.0,154.0,852.0,3940.0,418.0,,3.0,0.0,515.0,36.0,17.0
09172118,1481.0,391.0,147.0,506.0,360.0,17.0,,,,24.0,37.0,60.0
09172122,3528.0,296.0,157.0,1847.0,1060.0,24.0,,,,37.0,106.0,13.0
09172124,1766.0,75.0,49.0,571.0,1011.0,14.0,,,,22.0,23.0,3.0
09172128,1767.0,154.0,88.0,421.0,997.0,16.0,,,,58.0,32.0,14.0
09172129,12917.0,89.0,110.0,884.0,5677.0,1028.0,,2.0,0.0,5073.0,54.0,6.0
09172130,3910.0,271.0,150.0,2397.0,866.0,33.0,,,2.0,33.0,158.0,22.0
09172131,10728.0,115.0,159.0,514.0,8213.0,577.0,,,,1001.0,148.0,15.0
09172132,13162.0,239.0,106.0,1122.0,5287.0,733.0,,,3.0,5055.0,617.0,6.0
09172134,8676.0,466.0,350.0,4799.0,2889.0,53.0,,7.0,3.0,40.0,69.0,36.0
09172444,2961.0,2.0,51.0,97.0,1984.0,192.0,,,,612.0,22.0,
09172452,,,,,,,,,,,,
09172454,,,,,,,,,,,,
09173000,111067.0,4883.0,2670.0,31490.0,59459.0,2133.0,219.0,2397.0,102.0,3543.0,4171.0,404.0
09173111,4032.0,164.0,90.0,1619.0,1653.0,99.0,,289.0,10.0,46.0,62.0,7.0
09173112,3080.0,459.0,160.0,1070.0,1070.0,67.0,,116.0,12.0,38.0,88.0,41.0
09173113,3787.0,126.0,65.0,1133.0,1936.0,94.0,,268.0,4.0,117.0,46.0,7.0
09173115,1392.0,73.0,60.0,505.0,681.0,16.0,,3.0,0.0,16.0,39.0,7.0
09173118,9682.0,361.0,248.0,4297.0,4416.0,89.0,,142.0,4.0,59.0,65.0,27.0
09173120,7405.0,400.0,200.0,3192.0,3176.0,67.0,,142.0,5.0,84.0,140.0,27.0
09173123,4087.0,268.0,128.0,1979.0,1487.0,61.0,,59.0,1.0,41.0,62.0,14.0
09173124,3855.0,134.0,89.0,1168.0,2124.0,119.0,7.0,73.0,0.0,86.0,53.0,11.0
09173126,2460.0,552.0,138.0,705.0,908.0,40.0,,29.0,,43.0,45.0,133.0
09173127,766.0,53.0,34.0,420.0,166.0,31.0,,44.0,,10.0,7.0,3.0
09173130,1700.0,243.0,110.0,681.0,630.0,14.0,1.0,3.0,0.0,17.0,2.0,1.0
09173131,12865.0,66.0,158.0,1374.0,10657.0,91.0,,30.0,,370.0,120.0,6.0
09173133,8011.0,214.0,134.0,1044.0,3643.0,124.0,,230.0,24.0,492.0,2106.0,10.0
09173134,4569.0,207.0,114.0,1797.0,1757.0,46.0,,536.0,,47.0,66.0,12.0
09173135,24284.0,387.0,336.0,3647.0,16099.0,905.0,211.0,62.0,,1824.0,813.0,28.0
09173137,5223.0,328.0,231.0,1998.0,2527.0,25.0,,47.0,19.0,22.0,25.0,13.0
09173140,1541.0,110.0,53.0,580.0,712.0,30.0,,24.0,2.0,22.0,8.0,8.0
09173141,1592.0,57.0,46.0,625.0,547.0,63.0,,190.0,7.0,5.0,53.0,4.0
09173142,2539.0,72.0,39.0,841.0,1243.0,26.0,,5.0,14.0,101.0,199.0,1.0
09173145,6483.0,210.0,131.0,2644.0,3199.0,77.0,,108.0,1.0,62.0,52.0,6.0
09173147,913.0,398.0,96.0,169.0,196.0,18.0,,,,11.0,24.0,37.0
09173444,800.0,1.0,8.0,4.0,631.0,29.0,,,,29.0,98.0,0.0
09173451,,,,,,,,,,,,
09173452,,,,,,,,,,,,
09174000,57916.0,5290.0,2616.0,37858.0,9618.0,725.0,,3.0,3.0,1257.0,545.0,335.0
09174111,7566.0,421.0,253.0,5125.0,1505.0,59.0,,,0.0,177.0,26.0,16.0
09174113,5996.0,593.0,305.0,3962.0,805.0,95.0,,,,131.0,105.0,42.0
09174115,3496.0,1016.0,315.0,1647.0,263.0,93.0,,,2.0,105.0,55.0,106.0
09174118,3606.0,244.0,141.0,2212.0,889.0,28.0,,,,72.0,21.0,8.0
09174121,2693.0,197.0,92.0,1773.0,482.0,40.0,,,,53.0,57.0,6.0
09174122,2957.0,229.0,129.0,2158.0,191.0,90.0,,,,82.0,78.0,15.0
09174126,1561.0,402.0,139.0,815.0,48.0,46.0,,,,41.0,71.0,37.0
09174131,6840.0,499.0,244.0,4962.0,948.0,50.0,,,,107.0,30.0,21.0
09174135,3044.0,298.0,153.0,1680.0,807.0,32.0,,,,58.0,15.0,24.0
09174136,3279.0,197.0,156.0,2184.0,597.0,40.0,,2.0,0.0,83.0,20.0,7.0
09174137,2088.0,119.0,84.0,1499.0,337.0,17.0,,,,25.0,9.0,2.0
09174141,3175.0,219.0,128.0,2127.0,624.0,19.0,,2.0,,44.0,11.0,4.0
09174143,3023.0,210.0,111.0,2022.0,610.0,17.0,,,0.0,43.0,10.0,8.0
09174146,1904.0,155.0,107.0,1166.0,417.0,10.0,,,,42.0,6.0,18.0
09174147,2868.0,185.0,105.0,1851.0,635.0,20.0,,,,66.0,6.0,9.0
09174150,1938.0,179.0,85.0,1419.0,164.0,22.0,,,,59.0,10.0,8.0
09174151,1881.0,128.0,70.0,1255.0,298.0,48.0,,,0.0,67.0,16.0,6.0
09175000,54940.0,4668.0,2319.0,26296.0,20072.0,478.0,0.0,35.0,21.0,546.0,504.0,334.0
09175111,1618.0,167.0,101.0,1226.0,54.0,21.0,,,1.0,40.0,9.0,11.0
09175112,3137.0,200.0,123.0,2008.0,725.0,32.0,,4.0,,30.0,15.0,13.0
09175113,1997.0,96.0,58.0,1304.0,499.0,17.0,,0.0,,13.0,9.0,5.0
09175114,2159.0,82.0,69.0,1307.0,636.0,26.0,,2.0,,26.0,12.0,3.0
09175115,4084.0,396.0,165.0,2047.0,1310.0,43.0,,1.0,19.0,49.0,53.0,16.0
09175116,1916.0,151.0,62.0,652.0,1034.0,7.0,,,,8.0,2.0,5.0
09175118,1227.0,150.0,89.0,874.0,60.0,19.0,0.0,,,23.0,12.0,15.0
09175119,2269.0,96.0,57.0,1645.0,420.0,20.0,,3.0,0.0,18.0,10.0,3.0
09175121,3023.0,190.0,105.0,1519.0,1131.0,24.0,,9.0,2.0,25.0,17.0,10.0
09175122,2957.0,410.0,162.0,1621.0,659.0,46.0,,3.0,,39.0,18.0,21.0
09175123,1732.0,154.0,71.0,894.0,582.0,8.0,,,,20.0,2.0,15.0
09175124,1792.0,263.0,105.0,583.0,798.0,15.0,,8.0,,17.0,4.0,30.0
09175127,1087.0,238.0,80.0,642.0,73.0,19.0,,,,26.0,10.0,37.0
09175128,1820.0,82.0,57.0,684.0,926.0,15.0,,1.0,,25.0,29.0,2.0
09175131,1847.0,96.0,58.0,574.0,1109.0,3.0,,,,7.0,1.0,10.0
09175132,3408.0,629.0,278.0,1944.0,477.0,36.0,,,,40.0,4.0,28.0
09175133,2279.0,192.0,88.0,1593.0,83.0,36.0,,,,42.0,245.0,18.0
09175135,1292.0,369.0,96.0,716.0,70.0,20.0,,,,17.0,4.0,60.0
09175136,1723.0,91.0,44.0,1349.0,183.0,21.0,,3.0,,13.0,20.0,3.0
09175137,3631.0,363.0,107.0,2220.0,858.0,24.0,,1.0,,36.0,22.0,21.0
09175139,2379.0,215.0,127.0,830.0,1167.0,24.0,,1.0,,13.0,1.0,7.0
09175444,7563.0,39.0,219.0,62.0,7219.0,2.0,,,,20.0,1.0,1.0
09175451,,,,,,,,,,,,
09175452,,,,,,,,,,,,
09175453,,,,,,,,,,,,
09176000,121384.0,6819.0,5719.0,55763.0,48314.0,1212.0,121.0,1.0,0.0,2555.0,879.0,726.0
09176111,5195.0,178.0,205.0,2314.0,2421.0,7.0,,,,65.0,4.0,10.0
09176112,11414.0,425.0,408.0,5549.0,4612.0,147.0,24.0,0.0,,236.0,13.0,16.0
09176114,10002.0,560.0,496.0,5340.0,3210.0,94.0,,,0.0,219.0,83.0,53.0
09176116,1626.0,62.0,62.0,667.0,794.0,13.0,1.0,,,26.0,0.0,1.0
09176118,2253.0,150.0,119.0,1443.0,440.0,11.0,,,,58.0,31.0,5.0
09176120,4783.0,280.0,290.0,1812.0,2285.0,21.0,,,,88.0,7.0,34.0
09176121,4051.0,140.0,181.0,1229.0,2348.0,44.0,1.0,,,65.0,43.0,20.0
09176122,939.0,59.0,47.0,659.0,149.0,3.0,,,,20.0,2.0,4.0
09176123,4778.0,525.0,306.0,1711.0,1969.0,82.0,4.0,,,135.0,45.0,51.0
09176124,1571.0,108.0,106.0,1002.0,307.0,6.0,,,,42.0,1.0,10.0
09176126,2821.0,408.0,186.0,1766.0,369.0,27.0,,,,59.0,7.0,63.0
09176129,4743.0,404.0,245.0,2896.0,509.0,197.0,,,,203.0,291.0,94.0
09176131,416.0,76.0,50.0,217.0,16.0,11.0,2.0,,,45.0,0.0,4.0
09176132,3378.0,127.0,118.0,1069.0,2012.0,8.0,,,,44.0,1.0,3.0
09176137,5170.0,253.0,308.0,1764.0,2533.0,67.0,12.0,,,156.0,76.0,28.0
09176138,8143.0,291.0,349.0,2684.0,4648.0,47.0,1.0,,,84.0,38.0,25.0
09176139,5569.0,419.0,214.0,2277.0,2522.0,39.0,,,0.0,92.0,6.0,88.0
09176143,848.0,173.0,89.0,453.0,29.0,16.0,1.0,,,85.0,2.0,23.0
09176147,2268.0,105.0,94.0,1562.0,444.0,20.0,0.0,,,41.0,2.0,1.0
09176148,3345.0,223.0,142.0,1336.0,1496.0,35.0,35.0,,,63.0,15.0,21.0
09176149,1840.0,96.0,91.0,1041.0,540.0,4.0,,,,57.0,11.0,6.0
09176150,1936.0,81.0,79.0,1181.0,523.0,12.0,3.0,,,53.0,2.0,12.0
09176153,4350.0,222.0,197.0,2956.0,600.0,100.0,1.0,0.0,,142.0,133.0,19.0
09176155,4564.0,171.0,190.0,2219.0,1921.0,26.0,,,,38.0,0.0,23.0
09176160,5225.0,330.0,204.0,2241.0,2359.0,38.0,3.0,,,49.0,0.0,39.0
09176161,3902.0,154.0,208.0,853.0,2604.0,9.0,0.0,,,71.0,3.0,8.0
09176164,7111.0,366.0,337.0,4324.0,1919.0,54.0,1.0,,,94.0,16.0,34.0
09176165,3972.0,137.0,168.0,1311.0,2169.0,37.0,8.0,,,104.0,39.0,17.0
09176166,3381.0,143.0,134.0,1171.0,1859.0,7.0,,,,57.0,9.0,10.0
09176167,1247.0,142.0,81.0,716.0,189.0,29.0,24.0,,,65.0,1.0,4.0
09176444,543.0,10.0,16.0,,517.0,,,,,0.0,,
09176451,,,,,,,,,,,,
09177000,87075.0,6403.0,4496.0,60765.0,11620.0,1053.0,,3.0,1.0,1630.0,1103.0,404.0
09177112,1988.0,131.0,79.0,1546.0,10.0,57.0,,,,103.0,61.0,10.0
09177113,4715.0,286.0,210.0,3517.0,603.0,33.0,,0.0,,37.0,28.0,9.0
09177114,2274.0,90.0,54.0,1049.0,1066.0,3.0,,,,5.0,6.0,2.0
09177115,9956.0,677.0,352.0,7581.0,945.0,156.0,,,0.0,172.0,72.0,42.0
09177116,3563.0,217.0,177.0,2328.0,388.0,82.0,,,,249.0,123.0,9.0
09177117,5461.0,877.0,654.0,3424.0,188.0,36.0,,0.0,,128.0,154.0,82.0
09177118,2318.0,273.0,79.0,1582.0,157.0,47.0,,,,41.0,140.0,29.0
09177119,1538.0,151.0,54.0,1088.0,225.0,4.0,,,,9.0,7.0,11.0
09177120,4236.0,222.0,156.0,3272.0,486.0,30.0,,,,42.0,28.0,11.0
09177121,2742.0,149.0,79.0,2136.0,332.0,16.0,,,,20.0,11.0,6.0
09177122,1184.0,87.0,42.0,724.0,294.0,13.0,,,,20.0,5.0,11.0
09177123,4378.0,284.0,128.0,2348.0,1544.0,30.0,,,,28.0,16.0,14.0
09177124,1710.0,86.0,46.0,1207.0,336.0,10.0,,,0.0,19.0,6.0,4.0
09177126,2750.0,136.0,145.0,2087.0,191.0,41.0,,,,79.0,70.0,8.0
09177127,3394.0,189.0,106.0,2521.0,489.0,19.0,,0.0,,47.0,22.0,3.0
09177130,3996.0,425.0,157.0,2808.0,404.0,60.0,,3.0,,74.0,65.0,10.0
09177131,1968.0,144.0,85.0,1601.0,37.0,25.0,,,,28.0,48.0,7.0
09177133,6472.0,369.0,1036.0,4333.0,164.0,196.0,,,,322.0,52.0,51.0
09177134,1027.0,95.0,57.0,754.0,71.0,20.0,,,,12.0,19.0,2.0
09177135,2208.0,142.0,108.0,1630.0,264.0,19.0,,,,26.0,20.0,3.0
09177137,4631.0,263.0,137.0,2901.0,1248.0,45.0,,,,18.0,20.0,16.0
09177138,1808.0,93.0,55.0,1339.0,292.0,5.0,,,,19.0,5.0,4.0
09177139,7018.0,528.0,236.0,4951.0,1152.0,39.0,,,1.0,69.0,42.0,30.0
09177142,1845.0,106.0,76.0,1399.0,217.0,24.0,,,0.0,9.0,13.0,2.0
09177143,1788.0,201.0,79.0,1130.0,283.0,21.0,,,,30.0,44.0,20.0
09177144,2105.0,184.0,108.0,1509.0,233.0,23.0,,,,22.0,25.0,11.0
09178000,79985.0,6885.0,4448.0,50509.0,14958.0,783.0,4.0,20.0,10.0,960.0,1409.0,552.0
09178113,2655.0,237.0,148.0,1676.0,484.0,25.0,,,,25.0,60.0,25.0
09178115,1610.0,141.0,64.0,1162.0,220.0,9.0,,,1.0,10.0,3.0,7.0
09178116,5499.0,364.0,198.0,3483.0,1359.0,34.0,,,,49.0,13.0,23.0
09178120,3732.0,483.0,300.0,2504.0,254.0,66.0,,,,43.0,82.0,104.0
09178122,4080.0,336.0,129.0,2511.0,1049.0,9.0,,,0.0,34.0,13.0,10.0
09178123,3764.0,237.0,173.0,2760.0,454.0,35.0,0.0,3.0,,39.0,62.0,8.0
09178124,8859.0,1210.0,976.0,4598.0,1598.0,130.0,1.0,15.0,0.0,140.0,192.0,84.0
09178125,2162.0,177.0,76.0,1470.0,416.0,8.0,1.0,1.0,,11.0,1.0,9.0
09178129,2170.0,150.0,92.0,1368.0,449.0,25.0,,1.0,,37.0,48.0,8.0
09178130,3509.0,362.0,522.0,1850.0,511.0,66.0,,,,113.0,84.0,37.0
09178132,2148.0,148.0,71.0,1447.0,468.0,5.0,,,,6.0,4.0,5.0
09178133,2574.0,163.0,90.0,1557.0,730.0,7.0,,,,12.0,16.0,10.0
09178136,3297.0,165.0,106.0,2086.0,825.0,11.0,,,,61.0,43.0,9.0
09178137,3950.0,232.0,163.0,2324.0,1108.0,53.0,,,,26.0,46.0,14.0
09178138,2689.0,177.0,115.0,1484.0,758.0,21.0,,,1.0,53.0,81.0,13.0
09178140,2050.0,129.0,104.0,1409.0,260.0,27.0,2.0,,1.0,31.0,88.0,3.0
09178142,2415.0,150.0,80.0,1683.0,474.0,7.0,,,,11.0,9.0,3.0
09178143,4385.0,600.0,251.0,2318.0,808.0,78.0,,,0.0,96.0,233.0,77.0
09178144,3430.0,224.0,111.0,2486.0,577.0,12.0,,,,15.0,6.0,8.0
09178145,4554.0,509.0,302.0,3237.0,325.0,75.0,,,1.0,41.0,65.0,56.0
09178150,1274.0,82.0,52.0,842.0,286.0,4.0,,,,7.0,1.0,1.0
09178155,3118.0,191.0,105.0,1992.0,572.0,44.0,,,2.0,37.0,176.0,18.0
09178156,2607.0,137.0,75.0,1859.0,518.0,5.0,,,,9.0,4.0,5.0
09178157,3453.0,281.0,145.0,2405.0,454.0,29.0,,,5.0,56.0,78.0,13.0
09179000,43480.0,5716.0,2526.0,24196.0,9346.0,422.0,2.0,131.0,1.0,766.0,373.0,391.0
09179111,1328.0,73.0,50.0,944.0,238.0,3.0,,,,13.0,7.0,2.0
09179113,2102.0,153.0,82.0,1493.0,322.0,15.0,,,,26.0,11.0,9.0
09179114,1609.0,77.0,57.0,691.0,668.0,10.0,,82.0,,20.0,5.0,1.0
09179117,3340.0,202.0,113.0,2378.0,581.0,15.0,,,,27.0,24.0,21.0
09179118,699.0,238.0,59.0,203.0,169.0,10.0,,,,14.0,5.0,5.0
09179119,1095.0,207.0,66.0,490.0,243.0,22.0,,,0.0,43.0,24.0,32.0
09179121,3253.0,857.0,319.0,1155.0,753.0,65.0,0.0,11.0,,49.0,42.0,69.0
09179123,2160.0,586.0,199.0,868.0,447.0,2.0,2.0,,1.0,51.0,5.0,23.0
09179125,1443.0,148.0,62.0,425.0,686.0,20.0,,,,90.0,13.0,5.0
09179126,636.0,404.0,86.0,112.0,2.0,11.0,,,,17.0,4.0,18.0
09179128,718.0,70.0,43.0,468.0,119.0,2.0,,,,14.0,2.0,1.0
09179130,1530.0,93.0,64.0,844.0,505.0,6.0,,,0.0,15.0,3.0,6.0
09179131,821.0,66.0,38.0,476.0,182.0,1.0,,36.0,,15.0,7.0,0.0
09179132,1054.0,92.0,39.0,494.0,412.0,4.0,,,,12.0,1.0,4.0
09179134,5345.0,600.0,392.0,3714.0,496.0,42.0,,,,64.0,37.0,62.0
09179136,2122.0,194.0,119.0,1399.0,338.0,21.0,,,,21.0,29.0,19.0
09179137,1862.0,139.0,64.0,1242.0,374.0,14.0,,,,22.0,7.0,4.0
09179138,4545.0,221.0,152.0,2832.0,1263.0,19.0,,,,39.0,18.0,11.0
09179140,724.0,55.0,31.0,511.0,113.0,4.0,,,,8.0,2.0,2.0
09179142,2992.0,641.0,254.0,1632.0,200.0,92.0,,0.0,,86.0,87.0,53.0
09179145,1224.0,396.0,103.0,606.0,61.0,15.0,,0.0,0.0,36.0,6.0,38.0
09179147,1286.0,58.0,63.0,357.0,755.0,17.0,,,,13.0,22.0,1.0
09179149,1595.0,145.0,70.0,861.0,421.0,14.0,,2.0,,71.0,11.0,7.0
09180000,101221.0,3454.0,1972.0,19548.0,51124.0,3135.0,2.0,2741.0,42.0,16756.0,2448.0,125.0
09180112,3256.0,119.0,75.0,1293.0,1586.0,51.0,,82.0,1.0,32.0,17.0,2.0
09180113,1766.0,67.0,44.0,780.0,568.0,31.0,,214.0,3.0,13.0,45.0,1.0
09180114,5504.0,76.0,101.0,807.0,2960.0,61.0,,451.0,1.0,985.0,62.0,9.0
09180115,1474.0,44.0,40.0,378.0,894.0,19.0,,22.0,,33.0,43.0,1.0
09180116,2578.0,104.0,55.0,464.0,1674.0,31.0,,5.0,,206.0,39.0,6.0
09180117,20567.0,742.0,336.0,2171.0,9279.0,1149.0,2.0,1.0,2.0,6694.0,192.0,27.0
09180118,4938.0,154.0,94.0,378.0,2600.0,29.0,,2.0,,1489.0,192.0,5.0
09180119,2203.0,104.0,90.0,1009.0,754.0,65.0,,101.0,0.0,45.0,35.0,3.0
09180122,3631.0,105.0,78.0,703.0,2498.0,39.0,,30.0,2.0,50.0,124.0,2.0
09180123,13284.0,287.0,185.0,1249.0,7073.0,1194.0,,1.0,6.0,3082.0,209.0,7.0
09180124,3806.0,459.0,133.0,1167.0,650.0,97.0,,997.0,10.0,45.0,248.0,15.0
09180125,3006.0,181.0,84.0,643.0,1875.0,33.0,,23.0,1.0,146.0,21.0,6.0
09180126,1786.0,135.0,45.0,210.0,967.0,13.0,,86.0,,310.0,20.0,10.0
09180127,4117.0,145.0,149.0,1360.0,2038.0,89.0,,169.0,,119.0,47.0,5.0
09180128,2044.0,83.0,43.0,1155.0,667.0,26.0,,44.0,1.0,13.0,13.0,1.0
09180129,3548.0,81.0,68.0,865.0,2131.0,41.0,,74.0,,229.0,59.0,2.0
09180131,2357.0,34.0,34.0,624.0,1617.0,6.0,,6.0,,18.0,19.0,1.0
09180132,1571.0,117.0,38.0,430.0,190.0,9.0,,16.0,5.0,4.0,762.0,1.0
09180133,774.0,77.0,31.0,601.0,44.0,6.0,,3.0,4.0,4.0,3.0,5.0
09180134,4275.0,164.0,87.0,1834.0,1753.0,43.0,,341.0,6.0,12.0,35.0,3.0
09180135,2993.0,74.0,70.0,924.0,1587.0,42.0,,68.0,,201.0,26.0,7.0
09180136,3396.0,98.0,57.0,364.0,2611.0,43.0,,5.0,,134.0,83.0,6.0
09180444,8347.0,4.0,37.0,137.0,5107.0,20.0,,0.0,,2890.0,151.0,0.0
09180451,,,,,,,,,,,,
09181000,80437.0,5869.0,3429.0,40104.0,23058.0,938.0,0.0,45.0,12.0,857.0,6125.0,437.0
09181111,1231.0,66.0,42.0,771.0,219.0,20.0,,24.0,,11.0,78.0,2.0
09181113,5677.0,180.0,181.0,1863.0,3382.0,37.0,,,,21.0,13.0,32.0
09181114,8266.0,520.0,247.0,3563.0,3695.0,108.0,,7.0,2.0,74.0,50.0,15.0
09181115,624.0,81.0,37.0,418.0,16.0,31.0,,,1.0,23.0,16.0,3.0
09181116,2077.0,147.0,87.0,1376.0,423.0,20.0,0.0,,,16.0,8.0,5.0
09181118,1422.0,105.0,60.0,770.0,432.0,18.0,,1.0,,30.0,6.0,7.0
09181120,2334.0,123.0,81.0,1438.0,616.0,33.0,,,0.0,23.0,20.0,5.0
09181121,3974.0,264.0,149.0,2130.0,1297.0,33.0,,,,27.0,74.0,30.0
09181122,3482.0,270.0,172.0,2145.0,813.0,38.0,,,1.0,25.0,19.0,14.0
09181123,820.0,87.0,63.0,326.0,312.0,10.0,,,,13.0,8.0,9.0
